,Unnamed: 0.1,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
77994,72432,72432.0,1Ho5lI6FHNyG8H7UW5kSrs,Architects,the classic symptoms of a broken spirit,living is killing us,0.0,221406.0,True,0.469,0.849,0.0,-3.157,1.0,0.0527,2.23e-05,0.000212,0.571,0.266,94.962,4.0,metalcore
77995,15499,15499.0,5FuoaIgBTuWC7yLRlkM0z1,Janine,21st Century Soul Grooves & Slow Jams,Never the Right Time,0.0,203782.0,True,0.663,0.308,7.0,-12.169,0.0,0.0577,0.613,0.00403,0.112,0.146,119.795,4.0,chill
78002,11020,11020.0,22mkOWtVEgGrRB7YCXRiF6,YUNGBLUD;Machine Gun Kelly,Halloween Party 2022,acting like that,0.0,191066.0,True,0.522,0.9,0.0,-2.631,0.0,0.0719,6.98e-05,0.0,0.3,0.579,160.01,4.0,british
78025,72437,72437.0,6m1mPWWQTiOp2Daf024oCW,Architects,the classic symptoms of a broken spirit,all the love in the world,0.0,241040.0,True,0.386,0.906,7.0,-2.884,1.0,0.0916,3.68e-05,0.00011,0.227,0.48,161.787,4.0,metalcore
78026,72436,72436.0,1NDLQvcwBgWn4Il3ex0kkH,Architects,the classic symptoms of a broken spirit,born again pessimist,0.0,211394.0,True,0.473,0.9,1.0,-3.39,0.0,0.104,6.68e-05,0.000217,0.0615,0.468,151.988,4.0,metalcore
78050,104086,104086.0,5ZN8HZ43PrcyXWw6Kj9xo4,Mala Rodríguez,Rap x siempre,Tengo Un Trato - Remastered 2015,0.0,168475.0,True,0.917,0.638,2.0,-5.483,1.0,0.132,0.018,0.0,0.0561,0.836,93.016,4.0,spanish
78069,112202,112202.0,2KrrkACm5tgcUJthsuhySV,GOKO!,Viral Şarkılar,EVA & MIA,0.0,174883.0,True,0.78,0.636,7.0,-5.698,0.0,0.0568,0.288,0.0,0.121,0.803,129.065,4.0,turkish
78088,20731,20731.0,2VbFMd1gO1oFeT9xrQOCFj,Demi Lovato;Speed Radio,Best Viral Tunes,Cool for the Summer - Sped Up (Nightcore),0.0,191912.0,True,0.561,0.599,2.0,-8.209,0.0,0.0749,0.00751,0.000701,0.316,0.264,125.874,4.0,dance
78094,20739,20739.0,2IUKSarmdxH3JeiSa2UZx2,Demi Lovato,Concierto en la ducha,Sorry Not Sorry,0.0,203760.0,True,0.705,0.643,11.0,-6.929,0.0,0.232,0.0242,0.0,0.262,0.884,143.944,4.0,dance
78097,77020,77020.0,0ZcXuxyTSaAQF4PzBHuuk4,Anitta;Saweetie,Pop Station,Faking Love,0.0,146933.0,True,0.896,0.578,0.0,-4.773,1.0,0.12,0.0389,0.0,0.063,0.866,133.01,4.0,pagode
78106,20789,20789.0,4In9tfYkdjm3Qro0XhjI0u,Jason Derulo,New Pop Icons,Pull-Up,0.0,186973.0,True,0.643,0.759,1.0,-4.693,1.0,0.156,0.00258,2.68e-06,0.0612,0.46,191.959,4.0,dance
78112,20787,20787.0,6vYmcV1rKAs5YTcdBFOrtM,Jason Derulo,New RnB,F It Up,0.0,157078.0,True,0.847,0.853,11.0,-4.724,0.0,0.123,0.11,0.0,0.14,0.811,100.006,4.0,dance
78134,111088,111088.0,7L1Xwxek3fXaYOI9PbfMjn,Lemongrass;Jane Maximova,"Chill out Stories, Vol. 1",Something True - Original Mix,0.0,272431.0,True,0.65,0.444,2.0,-9.682,1.0,0.0448,0.684,0.0101,0.094,0.34,80.21,4.0,trip-hop
78141,20248,20248.0,3cjyW2ZlXMf5ZQvGo5dKUO,Lady Gaga,Halloween Party 2022,Bad Romance,0.0,294573.0,True,0.695,0.921,0.0,-3.752,1.0,0.0363,0.00314,5.26e-05,0.0842,0.714,119.007,4.0,dance
78168,20314,20314.0,2j3m8fh3siOLvvrveSCrfj,Bebe Rexha;Lil Uzi Vert,All Bops,Die for a Man,0.0,167179.0,True,0.669,0.893,4.0,-3.319,0.0,0.0372,0.0736,0.0,0.14,0.314,89.996,4.0,dance
78182,20176,20176.0,4Vclf2L3pVnm75lYsq97VH,Lady Gaga,Halloween 2022,Dance In The Dark,0.0,288960.0,True,0.639,0.751,0.0,-6.358,0.0,0.0324,2.97e-05,4.96e-05,0.163,0.14,120.992,4.0,dance
78360,57346,57346.0,0TFPU7Uw86YrZDvpStueLw,Ed Maverick;Bratty,Alternativo diferente latino,Ropa De Bazar,0.0,197906.0,True,0.527,0.196,0.0,-10.915,0.0,0.0602,0.934,1.65e-05,0.219,0.143,92.694,4.0,indie
78361,57347,57347.0,7B70bxCMRcIMwtaGvOs1oe,Ed Maverick,Alternativo diferente latino,Del río,0.0,250653.0,True,0.857,0.266,7.0,-13.914,0.0,0.0443,0.913,0.0481,0.11,0.26,96.963,4.0,indie
78368,2344,2344.0,67pfgJfLwgY17o31SpisHw,Molotov,TickTok Back To School 2022,Hit Me,0.0,256385.0,True,0.701,0.818,9.0,-7.623,0.0,0.0354,0.518,0.000181,0.288,0.45,90.032,4.0,alt-rock
78376,56842,56842.0,0VRBPhqyZztDRgVmLSLVOe,The Band CAMINO,Happy Commute,Underneath My Skin,0.0,193407.0,True,0.58,0.943,9.0,-4.82,1.0,0.0419,0.0034,7.51e-05,0.224,0.662,104.025,4.0,indie-pop
78391,56946,56946.0,43zjzzrWWXSACEH6rhj9x5,Holly Humberstone,Autumn Vibe,The Walls Are Way Too Thin,0.0,220840.0,True,0.763,0.599,6.0,-6.194,1.0,0.12,0.519,1.08e-06,0.148,0.614,122.802,4.0,indie-pop
78397,57349,57349.0,0a05wi1MqM6XSXUzLTmfqD,Ed Maverick,Alternativo diferente latino,Fuentes de Ortiz,0.0,207400.0,True,0.83,0.159,1.0,-14.461,1.0,0.0383,0.946,2.02e-05,0.362,0.189,104.95,4.0,indie
78421,57592,57592.0,5UcpS8tiqIBonv1O145xlq,Chelsea Cutler,REGNIG DAG,Devil On My Shoulder,0.0,212493.0,True,0.661,0.323,7.0,-9.579,1.0,0.0412,0.649,1.82e-05,0.193,0.372,129.955,4.0,indie
78441,57429,57429.0,6Tv53iO220Ue4ZHfiLMyKK,Wallows,All Out Alternative,Virtual Aerobics,0.0,122333.0,True,0.775,0.55,9.0,-3.765,1.0,0.0345,0.183,0.0,0.0434,0.72,109.952,4.0,indie
78457,57533,57533.0,0P2nclWCd2joWuHQGqof4V,Lucky Daye,Best R&B Tunes,"Running Blind - From ""Liberated / Music For the Movement Vol. 3""",0.0,193070.0,True,0.724,0.659,3.0,-5.735,0.0,0.0574,0.0195,0.00214,0.0535,0.475,134.953,5.0,indie
78499,56427,56427.0,0ueEe8r1yrNBTx0jQgejqe,Maisie Peters,Baddest of Them All,Blonde,0.0,181667.0,True,0.406,0.818,9.0,-3.977,1.0,0.119,0.0885,0.0,0.308,0.632,179.846,4.0,indie-pop
78501,56434,56434.0,6edmuLPWQ37plKe8WwfN0e,Maisie Peters,All Bops,This Is on You,0.0,195253.0,True,0.715,0.508,7.0,-6.899,1.0,0.0889,0.56,0.0,0.124,0.274,95.981,4.0,indie-pop
78532,67874,67874.0,42vMaWQYBqk9kf8P2uaT05,"Angel Y Khriz;Gocho ""El Lápiz De Platino"";John Eric",Halloween con perreito,Na De Na,0.0,202866.0,True,0.878,0.893,6.0,-5.834,1.0,0.122,0.182,0.0,0.105,0.682,119.925,4.0,latin
78535,87167,87167.0,48u8UBBgyKStzEJcDRM5UK,22Gz,Her - All Rap,Sniper Gang Freestyle Pt. 2,0.0,164608.0,True,0.884,0.665,8.0,-5.601,1.0,0.414,0.0986,0.0,0.0865,0.462,140.997,4.0,r-n-b
78540,56691,56691.0,106TV4bYy0jS5FDw2Q9eDC,easy life,Frühstücksmusik Herbst/Winter 2022/2023,have a great day,0.0,202090.0,True,0.776,0.574,5.0,-5.971,0.0,0.0351,0.431,7.9e-05,0.147,0.427,102.895,4.0,indie-pop
78541,56693,56693.0,7bhgpTeCM37yP1HDPn3E4N,chloe moriondo,All Out Alternative,I Want to Be with You,0.0,178373.0,True,0.746,0.434,4.0,-6.981,1.0,0.0388,0.0222,8.21e-06,0.101,0.389,119.974,4.0,indie-pop
78543,56695,56695.0,2d8I1Jpv0dfraIEZR7El0B,easy life,The Greatest Rock Tunes 2022,a message to myself,0.0,128899.0,True,0.496,0.331,2.0,-11.384,1.0,0.0486,0.538,0.0,0.183,0.245,110.191,4.0,indie-pop
78575,67647,67647.0,6wWLvArD6rxvPKuivA0AQR,Gloria Trevi;KAROL G,Halloween 2022 Perreo Vol. 1,Hijoepu*#,0.0,188080.0,True,0.85,0.741,3.0,-4.26,0.0,0.15,0.0237,0.000189,0.102,0.913,92.986,4.0,latin
78597,59242,59242.0,1ox7rM1pfLt0xhXsRVxDma,Confess,In Pursuit of Dreams,Did You Get My Message?,0.0,266040.0,True,0.502,0.988,2.0,-3.033,1.0,0.0923,0.000572,0.0,0.196,0.455,130.029,4.0,iranian
78602,59248,59248.0,1r5uwAOvgDM6IpA68Dxq31,Tension Prophecy,Death Metal From Iran,Homophobia,0.0,273819.0,True,0.238,0.777,1.0,-5.98,1.0,0.151,0.0106,0.73,0.254,0.156,92.322,4.0,iranian
78615,59239,59239.0,5EcgUYMPxgwj5sKmhfXn8X,Beshenitar,Around the 13 Sins,Pervert 13,0.0,273671.0,True,0.173,0.996,4.0,-5.615,0.0,0.235,0.000486,1.8e-05,0.329,0.0322,124.63,3.0,iranian
78620,59231,59231.0,23aCW41msaLcDJK9J3mxfw,Confess,In Pursuit of Dreams,Dysentery!,0.0,312048.0,True,0.466,0.981,9.0,-1.142,1.0,0.0797,0.00142,7.21e-05,0.0861,0.226,127.014,4.0,iranian
78621,59232,59232.0,1tcok9uE8wkmFguUQDsJro,Confess,Beginning of Dominion,You Will Payback!,0.0,274248.0,True,0.475,0.988,8.0,-3.732,1.0,0.158,0.00767,1.44e-05,0.17,0.272,104.946,4.0,iranian
78628,67651,67651.0,1zH0QDCF4QkN31jo98FBWy,Mariah Angeliq;Ñengo Flow,Clásicos de ahora: Perreo,Tócame,0.0,225093.0,True,0.719,0.571,7.0,-8.202,0.0,0.169,0.0589,2.98e-06,0.132,0.206,119.939,4.0,latin
78636,85664,85664.0,6IpdXlQF0cqHk7a8P5wGwE,Hedley,Concierto en la ducha,Lose Control,0.0,226693.0,True,0.665,0.778,5.0,-4.42,0.0,0.0494,0.149,0.0,0.137,0.852,119.971,4.0,punk-rock
78638,67726,67726.0,7gUjHw5w4NFoNsu583p4Yo,Mariah Angeliq,Perreo Tenebroso Vol. 5,Perreito,0.0,123680.0,True,0.737,0.607,0.0,-3.599,1.0,0.0835,0.194,0.11,0.132,0.528,179.957,4.0,latin
78670,2697,2697.0,4wjKsLqJqLYBzaEO7iD4Fp,White Zombie,Halloween Metal Nights,More Human Than Human,0.0,269693.0,True,0.659,0.961,6.0,-5.568,1.0,0.0829,0.000425,0.423,0.105,0.537,101.368,4.0,alt-rock
78675,59358,59358.0,3mOU8YiXGJpemYdO6Nujbh,Azhirock,Rope,Blindness,0.0,296438.0,True,0.396,0.976,7.0,-3.214,0.0,0.0681,0.000572,5.96e-06,0.344,0.517,159.947,4.0,iranian
78682,59338,59338.0,21KDvAfVDsJOHtcitdpHsZ,XERXES THE DARK,The Rise Of A.I.,Nuclear Winter,0.0,301394.0,True,0.585,0.586,11.0,-10.425,1.0,0.0419,0.0994,0.549,0.134,0.157,115.989,4.0,iranian
78710,59285,59285.0,1E0xtCVFmm5yctuXhApi3K,Ekwon,"Born in Shroud, Dead in Womb",The Bullets of Vindication,0.0,79545.0,True,0.26,0.304,2.0,-16.664,1.0,0.043,0.803,0.8,0.0812,0.0364,119.542,5.0,iranian
78711,59286,59286.0,3QcWr1pBSbCkqKiLfx1T6P,Ekwon,"Born in Shroud, Dead in Womb",Rfid,0.0,331090.0,True,0.263,0.959,7.0,-4.329,1.0,0.0914,3.85e-05,0.908,0.851,0.179,180.422,4.0,iranian
78716,59292,59292.0,6ZTt8P7rjmJQLNidpgairA,Beshenitar,Around the 13 Sins,Spiritual Brothel,0.0,379402.0,True,0.261,0.988,2.0,-6.009,1.0,0.203,0.000588,0.102,0.0957,0.0332,119.915,4.0,iranian
78729,59273,59273.0,6JhSW5ECdT9htNSmxP7XjO,Out of Nowhere,Man Made Disaster,Unspoken,0.0,234000.0,True,0.382,0.446,9.0,-5.931,0.0,0.0273,0.46,0.0,0.138,0.103,139.725,4.0,iranian
78736,59280,59280.0,3KZ72YyftIV2SzjVuOAg3G,Ekwon,"Born in Shroud, Dead in Womb",Captivity Spinal Cord,0.0,282454.0,True,0.506,0.975,7.0,-4.609,1.0,0.0763,4.31e-06,0.933,0.402,0.102,119.946,4.0,iranian
78807,67816,67816.0,6a1vcVBH85q7T2W2P3i7kh,Bad Gyal,Homecoming Latin Party,Sin Carné,0.0,117680.0,True,0.833,0.693,1.0,-4.799,0.0,0.176,0.168,1.08e-06,0.0809,0.626,96.007,4.0,latin
78816,58148,58148.0,01zyNwxTMWiqcXUjyijcVR,Wednesday 13,Post-Millennial Noise,Bad Things,0.0,217560.0,True,0.449,0.978,0.0,-2.56,1.0,0.0757,0.00542,2.32e-06,0.0927,0.548,132.4,4.0,industrial
78817,58149,58149.0,7qFbGeqWhlM9DQAwNOI9Mz,Murderdolls,Post-Millennial Noise,Slit My Wrist,0.0,224026.0,True,0.423,0.998,9.0,-4.655,1.0,0.109,0.000133,0.0641,0.379,0.298,97.852,4.0,industrial
78841,58005,58005.0,4U1WGnRxI57j3Ebi9A3HtD,Marilyn Manson,TOKYO - HALLOWEEN -,アイ・プット・ア・スペル・オン・ユー,0.0,216735.0,True,0.611,0.801,11.0,-5.894,0.0,0.0733,0.00119,0.513,0.23,0.408,96.875,3.0,industrial
78853,58079,58079.0,35LY1yxjSvjQ3lbwNvQgJh,Soulfly,Metal,Bastard,0.0,237586.0,True,0.27,0.963,6.0,-4.584,0.0,0.117,0.00678,0.0209,0.0828,0.186,94.832,4.0,industrial
78872,89666,89666.0,0AoSsEotQdgFalXKUuwv3y,"Gotay ""El Autentiko"";Ele A El Dominio",Perreo Tenebroso Vol. 4,Yo Me La Robé,0.0,221173.0,True,0.822,0.554,8.0,-6.528,1.0,0.131,0.331,0.000153,0.21,0.265,99.967,4.0,reggaeton
78878,89669,89669.0,2GNh9aQ0Q40TiQXo8CJppZ,Cauty;Hozwal,Frescura y Perreo,NO COGEMOS ESA,0.0,173333.0,True,0.65,0.681,1.0,-6.694,1.0,0.273,0.377,3.97e-05,0.104,0.44,89.886,4.0,reggaeton
78904,67879,67879.0,5VCiHDSwirlQ3yGZAcW8sh,Lalo Ebratt;J Balvin;Trapical,Halloween 2022 Perreo Vol. 1,Mocca - Remix,0.0,202876.0,True,0.732,0.758,11.0,-1.694,1.0,0.189,0.214,0.0,0.388,0.78,98.007,4.0,latin
78910,54066,54066.0,6ZrZmejpdxfDk3155GTeeV,Kyson,Lucky Notes,Ivory and Coal,0.0,211074.0,True,0.316,0.27,9.0,-13.203,1.0,0.0318,0.906,0.229,0.361,0.112,82.657,4.0,idm
78911,54068,54068.0,2BSr4z0b0hPo6akG3IXwi0,Kyson,Lucky Notes,Forget the Rules,0.0,91146.0,True,0.298,0.187,0.0,-16.155,1.0,0.0396,0.871,0.83,0.113,0.106,126.192,1.0,idm
78920,89433,89433.0,3bvSoEdHqhDv5jmIP0qfIo,Brray,Homecoming Latin Party,Bichotes Con Clase,0.0,193400.0,True,0.786,0.825,1.0,-5.191,0.0,0.259,0.0872,0.00327,0.147,0.752,180.026,4.0,reggaeton
78922,89421,89421.0,4Vk7RiaqnO6FrPd5hUYdsZ,Chris Jedi;Young Miko;Lunay,Homecoming Latin Party,Condado,0.0,232813.0,True,0.804,0.825,11.0,-3.596,1.0,0.0585,0.166,3.48e-06,0.116,0.662,92.02,4.0,reggaeton
78941,89580,89580.0,5c1E9iQocE9TMJ0ltS1d1B,Totoy El Frio;Kevin Roldan,Verano en Junio,Quillami,0.0,202733.0,True,0.72,0.666,4.0,-6.448,1.0,0.18,0.0718,0.0,0.315,0.944,172.051,4.0,reggaeton
78946,89618,89618.0,13kyMXTpiIQlwLBMEyOBkI,KEVVO;J Balvin,Perreo Tenebroso Vol. 4,Billetes Azules,0.0,189506.0,True,0.856,0.721,7.0,-4.928,1.0,0.108,0.132,0.00471,0.182,0.642,94.991,4.0,reggaeton
78958,89518,89518.0,0lFbEWKabh3xYmmrzp5bLE,Guaynaa,Perreo Tenebroso Vol. 5,Mera,0.0,199400.0,True,0.806,0.881,6.0,-5.231,1.0,0.252,0.178,7.74e-06,0.356,0.961,176.07,4.0,reggaeton
78966,53299,53299.0,4ILg36l6cAmhC0QT4lImc0,Jax Jones;Demi Lovato;Stefflon Don,Queda poco para la PAES,Instruction,0.0,165906.0,True,0.762,0.923,9.0,-3.107,0.0,0.189,0.103,0.0,0.105,0.936,121.081,4.0,house
78971,53443,53443.0,0PrY0mAFI1qL7RrHegKhYi,Clean Bandit;Charli XCX;Bhad Bhabie,New Pop Icons,Playboy Style,0.0,220067.0,True,0.724,0.648,11.0,-6.522,0.0,0.0426,0.0551,3.33e-05,0.298,0.369,151.051,4.0,house
78984,53404,53404.0,6EzWKhqPcFtGKLFmE6Qpxs,Anne-Marie;The Wild;Aitch,PSYCHO (feat. Aitch) [The Wild Remix],PSYCHO (feat. Aitch) - The Wild Remix,0.0,190664.0,True,0.679,0.783,0.0,-4.992,1.0,0.14,0.00231,8.01e-05,0.309,0.507,128.045,4.0,house
78985,53423,53423.0,4FlCXmHd0JP7ue2tK7fVC7,Clean Bandit;French The Kid;Rema,Upbeat Pop,Sad Girls,0.0,163472.0,True,0.799,0.847,5.0,-7.808,1.0,0.0956,0.254,2.14e-05,0.339,0.529,115.016,4.0,house
78993,53277,53277.0,0TNarhIeerCvP5d7W29wXU,Topic;A7S;Lil Baby,pov: it's 2020,Why Do You Lie To Me,0.0,171290.0,True,0.65,0.738,4.0,-6.46,0.0,0.158,0.0539,0.0,0.206,0.336,119.827,4.0,house
78995,53498,53498.0,0bgCV5x6FxiaDC9PRLY0xV,Jess Glynne,Happy Commute,Rollin,0.0,218040.0,True,0.716,0.752,1.0,-3.504,0.0,0.0533,0.000804,0.0,0.0757,0.708,117.025,4.0,house
79035,53695,53695.0,0P92G94rnQ2gFaxuMGfKsu,Rudimental;Rita Ora,Am I Ready - Pop Night Out,Summer Love,0.0,258140.0,True,0.56,0.724,1.0,-6.263,1.0,0.0458,0.174,0.00321,0.149,0.279,159.916,4.0,house
79036,53619,53619.0,3TgDMAVLGG3jM15i810cbu,Years & Years,Die For You,Crave,0.0,197073.0,True,0.637,0.84,2.0,-3.942,0.0,0.268,0.0827,0.0,0.435,0.64,127.998,4.0,house
79050,88292,88292.0,4oOPtRCqhe9ROLXr4wS3it,Jhayco;Nio Garcia;Casper Magico;Bryant Myers,Perreo Tenebroso Vol. 2,Deseos - Remix,0.0,238106.0,True,0.843,0.731,11.0,-5.583,0.0,0.134,0.259,0.0,0.306,0.636,93.013,4.0,reggae
79075,88186,88186.0,2x8gjYPcomasunXlQ4gA2i,Daddy Yankee;Divino,Perreo Tenebroso Vol. 1,Nada Ha Cambiao’,0.0,190000.0,True,0.735,0.906,10.0,-3.658,0.0,0.11,0.0342,0.0,0.292,0.71,92.023,4.0,reggae
79083,88154,88154.0,5v6XEJnRkaDZTnA0jkg15u,KAROL G;Anuel AA;J Balvin,Homecoming Latin Party,LOCATION,0.0,265240.0,True,0.772,0.758,9.0,-3.891,1.0,0.0482,0.0433,0.0,0.295,0.654,115.977,4.0,reggae
79093,2088,2088.0,29RiulWABWHcTRLkDqVCl1,Korn,Metal,Rotting in Vain,0.0,213000.0,True,0.498,0.946,2.0,-4.792,1.0,0.0602,0.000121,2.53e-05,0.359,0.31,106.276,4.0,alt-rock
79101,2114,2114.0,1BGMcTlICbYWgfjiRrm3RJ,X Ambassadors;Jensen McRae,The Greatest Rock Tunes 2022,skip.that.party,0.0,231532.0,True,0.376,0.586,10.0,-7.165,1.0,0.0434,0.0131,0.00061,0.0641,0.171,149.734,4.0,alt-rock
79103,2173,2173.0,4dI3UmOl7scnyCU4KgaaNO,grandson,20's Rock,In Over My Head,0.0,198365.0,True,0.582,0.817,0.0,-6.475,1.0,0.0399,0.0017,0.0158,0.575,0.622,155.124,4.0,alt-rock
79106,2137,2137.0,12sPGeSWgxY2zpPupFYIrZ,Volbeat,Halloween Spooky Party 2022,Sorry Sack Of Bones,0.0,228666.0,True,0.407,0.954,7.0,-3.753,1.0,0.0532,0.000629,0.186,0.0545,0.454,171.988,4.0,alt-rock
79119,3516,3516.0,1pHZE51cJngQqCRdvpItly,Baby Tate,Walk - Fresh Rap Flow,Dancing Queen,0.0,193076.0,True,0.908,0.559,11.0,-6.329,1.0,0.333,0.00656,0.0,0.234,0.616,143.993,4.0,alternative
79121,3513,3513.0,2kVgaOMMn0RpD1sM0Bt0eh,Baby Tate,Hip Hop & R'n'B,Yasss Queen,0.0,167151.0,True,0.738,0.471,6.0,-8.827,1.0,0.0509,0.55,0.0,0.12,0.681,163.981,4.0,alternative
79123,3471,3471.0,79uAxWWq3OEL3H4wvlurIO,Rico Nasty;Flo Milli,Energy Hip Hop,Money,0.0,150652.0,True,0.808,0.768,8.0,-4.813,0.0,0.0499,0.000605,0.0,0.372,0.554,124.011,4.0,alternative
79130,81694,81694.0,3PWYDDiIbO4gTPArrAtir0,Lana Del Rey,Frühstücksmusik Herbst/Winter 2022/2023,Brooklyn Baby,0.0,351640.0,True,0.378,0.664,1.0,-6.698,1.0,0.0407,0.542,0.00397,0.11,0.0941,106.316,4.0,pop
79132,81675,81675.0,3TmDnZuy3pHQbFJG5fRu2a,Lana Del Rey,Frühstücksmusik Herbst/Winter 2022/2023,Doin' Time,0.0,202192.0,True,0.641,0.559,7.0,-11.132,0.0,0.0355,0.404,0.00402,0.0937,0.523,144.982,4.0,pop
79133,3475,3475.0,7zaCbVsVwJWaTcjnMzbXLL,Rico Nasty,The Hype,Smack a Bitch,0.0,138352.0,True,0.703,0.701,2.0,-2.417,1.0,0.221,0.00579,0.0,0.115,0.343,169.861,4.0,alternative
79134,3476,3476.0,0raOzVFA5sMpRDgMZ0ZTJc,Rico Nasty;Marshmello,Internet Sensations,Watch Your Man,0.0,116162.0,True,0.776,0.735,1.0,-4.632,1.0,0.139,0.000347,1.88e-06,0.0717,0.533,172.119,4.0,alternative
79139,3745,3745.0,063WxqGkf9CzQ4Ug4hipaR,Lil' Kim,The Hip Hop Collection,Lighters Up,0.0,262640.0,True,0.624,0.764,9.0,-6.31,1.0,0.396,0.00494,0.0,0.107,0.719,91.73,4.0,alternative
79140,3725,3725.0,1kNq9snS5B7Dju47zvK1ub,Lil' Kim;Lil' Cease,Rap Geek,Crush On You - Remix,0.0,275946.0,True,0.766,0.693,11.0,-7.832,0.0,0.272,0.281,0.0,0.123,0.771,88.837,4.0,alternative
79141,3726,3726.0,3iiDWuaIzuGKZezHvQY4GA,Lil' Kim;The Notorious B.I.G.,Power Rap,Drugs,0.0,258359.0,True,0.77,0.649,6.0,-6.824,0.0,0.194,0.108,0.000683,0.134,0.522,84.012,4.0,alternative
79142,3729,3729.0,4I2m1bwLI7Mk8ibRA9Z87f,Lil' Kim,Mellow Bars R'n'B,This Is a Warning,0.0,222400.0,True,0.564,0.384,6.0,-11.003,1.0,0.121,0.259,4.55e-06,0.0873,0.198,68.342,4.0,alternative
79145,3788,3788.0,7iyR2H3GRhBUrAxLJOhN0B,Curren$y,New Rap Icons,#Jetsgo,0.0,192320.0,True,0.502,0.812,2.0,-6.591,0.0,0.263,0.376,0.0,0.49,0.436,83.407,4.0,alternative
79156,3628,3628.0,3dGFeK9WTwj2PAiQoaXMzB,Ol' Dirty Bastard,Rap Classics,Brooklyn Zoo,0.0,215040.0,True,0.73,0.801,11.0,-5.655,0.0,0.392,0.552,0.0,0.843,0.659,91.785,4.0,alternative
79159,3638,3638.0,0VOTuhFRaKhStVVQTHkFJ1,Ol' Dirty Bastard;Kelis;Rich Travali,OK Boomers - Top Tunes,Got Your Money - Rich Travali. Remix,0.0,239546.0,True,0.934,0.459,1.0,-7.654,1.0,0.189,0.0522,0.0,0.222,0.697,103.046,4.0,alternative
79166,3163,3163.0,1wPUjPJB5U49st6rPTdhT1,GAYLE,Autumn Hits,abcdefu (chill),0.0,176765.0,True,0.554,0.429,1.0,-7.687,0.0,0.0334,0.0405,0.0,0.23,0.195,112.899,4.0,alternative
79199,3789,3789.0,1M0RL0QLS6P25NwhPwOKaE,Curren$y,Power Rap,All wit My Hands,0.0,148440.0,True,0.451,0.82,9.0,-4.524,1.0,0.242,0.0526,1.58e-06,0.148,0.39,85.758,4.0,alternative
79238,64841,64841.0,02fuv91GGA2FwaOTiKQVa7,Pete Rock;C.L. Smooth,Rap Homage,They Reminisce over You,0.0,286693.0,True,0.755,0.683,2.0,-10.889,1.0,0.166,0.141,0.0,0.342,0.668,101.793,4.0,jazz
79275,65140,65140.0,3mfsGLEmKF6sWTqFQzZ4aF,Jack Harlow,Hip Hop Slow Jamz,I'd Do Anything to Make You Smile,0.0,193765.0,True,0.832,0.522,2.0,-7.244,1.0,0.05,0.012,0.079,0.377,0.253,150.044,4.0,k-pop
79277,65148,65148.0,5Gk36wgJ5QwSCS2WFqlpRf,Jack Harlow;DaBaby;Tory Lanez;Lil Wayne,Gaming Songs 2022: Hard Mode,WHATS POPPIN - Remix,0.0,227478.0,True,0.904,0.723,11.0,-5.224,0.0,0.26,0.0631,0.0,0.185,0.835,145.013,4.0,k-pop
79278,65162,65162.0,3GAekGYLRRWGx0fSNhjZEU,Jack Harlow,Music for Rainy Days,RAIN,0.0,196638.0,True,0.877,0.607,1.0,-6.736,1.0,0.102,0.00181,1.69e-05,0.107,0.131,100.995,4.0,k-pop
79294,5796,5796.0,7p0g3EkZiRhs8KxV0yWWnY,Meychan,TOKYO - HALLOWEEN -,Obsolete,0.0,174373.0,True,0.645,0.933,1.0,-3.588,1.0,0.0705,0.00675,1.27e-06,0.32,0.761,127.993,4.0,anime
79327,3793,3793.0,2YJYPxFKypQpJWxXuMNxsP,Curren$y,New Hip Hop Icons,One Life,0.0,184240.0,True,0.658,0.719,9.0,-6.567,1.0,0.251,0.147,0.0,0.32,0.561,81.049,4.0,alternative
79365,59923,59923.0,1Fuq7EKXUBdnYvFAPpRQbb,Ekwon,"Born in Shroud, Dead in Womb",Familicide,0.0,240863.0,True,0.259,0.914,2.0,-4.779,1.0,0.141,0.000227,0.173,0.17,0.0531,139.853,4.0,iranian
79367,59925,59925.0,1Jo7BMCeRXePyS4TsBxmGk,Ekwon,"Born in Shroud, Dead in Womb",Seed of Guards,0.0,290090.0,True,0.409,0.927,0.0,-4.417,0.0,0.0588,2.36e-05,0.913,0.484,0.117,109.949,4.0,iranian
79373,59932,59932.0,0IhI7usCAYxSDK7Fdvuj06,Witness the Existence,Enshrined Twice,To the Glorious Path,0.0,357694.0,True,0.517,0.929,5.0,-3.409,0.0,0.0523,2.28e-05,0.914,0.314,0.366,119.974,3.0,iranian
79395,59909,59909.0,4TYlznN81QeSTTwR6NVao9,Witness the Existence,The Dream,The Dream,0.0,285652.0,True,0.368,0.955,9.0,-3.181,1.0,0.0854,4.05e-05,0.085,0.323,0.19,149.973,4.0,iranian
79405,59979,59979.0,4anG8T64z4XrRrbUbbCXd5,From The Vastland,Chamrosh,I & My Serpents,0.0,361750.0,True,0.134,0.852,5.0,-3.827,0.0,0.116,5.79e-05,0.92,0.345,0.044,100.039,4.0,iranian
